time,AUDCAD,AUDUSD,EURGBP,GBPUSD,USDCAD,USDCHF,USDCNH,USDJPY
2017-10-24,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2017-10-25,0.0,-0.0,-0.0,0.0,0.0,0.0,,0.0
2017-10-26,0.0,-0.0,-0.0,0.0,0.0,0.0,,0.0
2017-10-27,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0
2017-10-30,-0.0,-0.0,-0.0,0.0,0.0,0.0,,-0.0
2017-10-31,0.0,-0.0,-0.0,0.0,0.0,-0.006597724814173533,,0.002243743844258961
2017-11-01,0.0,-0.0,-0.0,-0.0,-0.005418905828343146,0.0,,0.0
2017-11-02,0.0,0.007511134781112094,0.0,-0.0,-0.0,0.0,,-0.000980024053696682
2017-11-03,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,0.0
2017-11-06,-0.0,0.0,-0.0,-0.0,-0.0,0.0,,0.0
2017-11-07,-0.0,-0.0,0.0,-0.0,-0.0,-0.001974176360551305,,0.0
2017-11-08,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,,0.0027094241352552118
2017-11-09,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2017-11-10,-0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2017-11-13,-0.0,-0.0,0.0,-0.0,0.0,-0.0,,-0.0
2017-11-14,-0.0,-0.0,0.0,0.0,-0.0,-0.0,,-0.0
2017-11-15,-0.0,-0.0,0.0,0.0,0.0,-0.0,,-0.0
2017-11-16,-0.0,-0.0,0.0,0.0,0.0,0.0,,-0.0
2017-11-17,-0.0,-0.0,0.0,0.0,0.0,-0.0,,-0.0
2017-11-20,-0.0,-0.0,-0.0,0.0,0.0,-0.0,,-0.0
2017-11-21,-0.0,-0.0,-0.0,0.0,0.0,0.0,,-0.0
2017-11-22,-0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2017-11-23,0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2017-11-24,0.0,0.0,0.0,0.0,-0.0,-0.0,,-0.0
2017-11-27,0.0,0.0,0.0,0.0,-0.0,-0.0,,-0.0
2017-11-28,0.0,0.0,0.0,0.0,0.0,-0.0,,-0.0
2017-11-29,0.0,-0.0,-0.0,-0.006461685972569242,0.0,0.0,,0.0064061799917488615
2017-11-30,0.0,-0.0,-0.0,0.0,0.0,0.0,,0.0
2017-12-01,-0.0,-0.0,-0.0,-0.01083606937030035,-0.0,-0.0,,0.0
2017-12-04,-0.0,-0.0,-0.0,0.0,-0.0,0.0,,0.011689546304467169
2017-12-05,-0.0,0.0,-0.0,0.0,-0.0,0.0,,0.0
2017-12-06,-0.0,-0.0,-0.0,0.0014068480004415518,-0.0,0.0,,0.0
2017-12-07,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,,0.0
2017-12-08,-0.0,-0.0,-0.0,-0.0,0.0,0.016677851371173502,,0.0
2017-12-11,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2017-12-12,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2017-12-13,0.0,0.0,0.0,0.0,0.0,-0.0,,0.0
2017-12-14,0.0,0.02029252300075124,0.003753092399766733,-0.0,-0.0,-0.0,,-0.0
2017-12-15,0.0,0.0,0.0,-0.0,0.0,-0.0,,-0.0
2017-12-18,0.0,0.0,-0.0,0.0,0.0,-0.0,,-0.0
2017-12-19,0.0,0.0,0.0,0.0,0.0,-0.0,,-0.0
2017-12-20,0.0,0.0,0.0,-0.0,0.0,0.0,,0.0
2017-12-21,-0.000414840282361828,0.0,0.0,-0.0,-0.0,-0.0,,0.0
2017-12-22,-0.0,0.0,0.0,0.0,-0.0,-0.0,,0.0
2017-12-26,-0.0,0.0,0.0,-0.0,-0.0,0.0,,0.0
2017-12-27,-0.0,0.0,0.0,0.0,-0.0,0.0,,0.0
2017-12-28,-0.0,0.0,0.0,0.0,-0.0,-0.0,,-0.0
2017-12-29,0.0,-0.013863312005312212,0.0,0.0,-0.0,-0.0,,-0.0
2018-01-02,-0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-01-03,0.0,0.0,0.0,0.0,-0.0,-0.0,,-0.0
2018-01-04,-0.0,0.0,0.0,0.0,-0.0,-0.0,,-0.0
2018-01-05,-0.0,0.0,-0.0,0.0,-0.012548461390862853,-0.0,,0.0
2018-01-08,-0.0,0.0,-0.0,0.0,-0.0,0.0024460916223043583,,0.0
2018-01-09,-0.0,-0.0,-0.0,0.0036111883592465643,-0.0,0.0,,0.0
2018-01-10,0.0,0.0,-0.0,-0.0,0.0,0.0,,-0.0
2018-01-11,0.0,0.0,-0.0,-0.0,0.0025853657212309145,0.0,,-0.0
2018-01-12,0.0,0.0,0.0,0.0,0.0,-0.0,,-0.0
2018-01-15,0.0,0.0,0.0,0.0,0.0,-0.0,,-0.0
2018-01-16,0.0,0.0,0.0,0.0,-0.0,-0.0,,-0.0
2018-01-17,0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0012038839899882747
2018-01-18,0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-01-19,0.0,0.0,-0.0,-0.009592697673382111,0.0,-0.0048744823168402895,,-0.0
2018-01-22,0.0,0.0,-0.0,0.0,0.0,-0.0,,0.0
2018-01-23,0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-01-24,0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-01-25,-0.0,0.0,-0.0,0.0,-0.0,-0.01884462042161128,,-0.0
2018-01-26,-4.680966884162974e-05,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-01-29,0.0,0.0,0.0036675279665662197,0.0,-0.0,-0.0,,-0.0
2018-01-30,0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-01-31,-0.0,-0.0,0.004085856019715672,-0.0,-0.0,-0.014180262579899239,,-0.00026767121469484234
2018-02-01,-0.0,0.0,0.0,0.0,-0.0,-0.0,,-0.0
2018-02-02,-0.0,-0.0,0.0,-0.0,0.0,-0.0,,0.0
2018-02-05,-0.0,-0.0,0.0,-0.0,0.0,-0.0,,0.0
2018-02-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2018-02-07,-0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2018-02-08,-0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-02-09,-0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-02-12,0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-02-13,0.0,-0.0,0.0,-0.0,0.0,-0.0,,-0.0
2018-02-14,0.0,0.0,0.0,0.0,-0.0,-0.0,,-0.0
2018-02-15,0.0,0.0,0.0,0.0,-0.0,-0.0,,-0.0
2018-02-16,0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-02-19,0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-02-20,0.0,0.0,-0.0,0.0,0.0,0.0,,-0.0
2018-02-21,0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.007345065843638476
2018-02-22,0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0
2018-02-23,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0
2018-02-26,0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0
2018-02-27,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0
2018-02-28,0.0,-0.0,0.0,-0.0,-0.010060142216124501,0.0,,-0.0
2018-03-01,-0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-03-02,0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-03-05,0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-03-06,0.0,0.0,0.0,-0.0,-0.007832615721454106,0.0,,-0.0
2018-03-07,0.0,0.0,0.0,0.0,0.0,-0.0,,-0.0
2018-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0
2018-03-09,0.0,0.0,-0.0,0.0,-0.0,0.0,,0.0
2018-03-12,-0.004250338595153336,0.0,-0.0,0.0,-0.0,0.0,,0.0
2018-03-13,0.0,0.0,-0.0,0.0,0.0,0.0,,0.0
2018-03-14,0.0,0.0,-0.0,0.0,0.0,0.0,,0.0
2018-03-15,0.0,0.0,-0.0,0.0,0.0,-0.00015886414850985187,,0.0
2018-03-16,0.0,-0.0,-0.0,0.0,0.0,0.0,,-0.0
2018-03-19,0.0015512358426043038,-0.0,-0.0,0.0,0.0,0.0,,-0.0
2018-03-20,-0.0,-0.0,-0.0,0.0,0.0,0.0,,0.0
2018-03-21,-0.0,-0.0,-0.0,0.0,-0.0,0.0,,-0.0
2018-03-22,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-03-23,-0.0,-0.0021318418814891826,-0.0,0.0,0.015390886511382429,-0.0,,-0.0
2018-03-26,-0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-03-27,-0.0,-0.0005905391774719826,0.0016167221999827674,0.0,-0.0,-0.0,,-0.0
2018-03-28,-0.0,-0.0,0.0,0.004217535722251586,0.0,0.0,,0.0
2018-03-29,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,0.0
2018-03-30,-0.0,-0.0,0.0,-0.0,0.0,0.0,,0.014776188740427076
2018-04-02,-0.0,-0.0,0.0,0.012893933958942005,0.0,0.0,,0.0
2018-04-03,-0.0,0.0,-0.0,-0.0,-0.0,0.0,,0.0
2018-04-04,-0.0,0.0,-0.0,0.0,-0.0,0.0,,-0.0
2018-04-05,-0.0,0.0,-0.0,-0.0,-0.0,0.0,,0.0
2018-04-06,-0.0,-0.0,-0.0,0.0,-0.0,0.0,,0.0
2018-04-09,-0.0,0.0,-0.0,0.0,-0.0,0.0,,0.0
2018-04-10,-0.0,0.0,-0.0,0.0,-0.0,-0.0,,0.0
2018-04-11,-0.0,0.0,-0.0,0.0,-0.0,-0.0,,0.0
2018-04-12,-0.0,0.0,-0.0,0.0,-0.0,0.0014791835224056138,,-0.0
2018-04-13,-0.0,0.0,-0.0,0.0,-0.0,0.0,,0.0
2018-04-16,0.0,0.0,-0.0,0.0,-0.010395586023259518,0.0,,0.0
2018-04-17,-0.0,0.0,-0.0,0.0,-0.0,0.0,,-0.0
2018-04-18,0.0,0.0,-0.0,0.0,0.0,0.0,,0.0
2018-04-19,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2018-04-20,-0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2018-04-23,-0.0,-0.0,0.0,0.02796200006268812,0.0,0.0,,0.0
2018-04-24,0.0,-0.0,0.0,-0.0,0.0,-0.012986891204111783,,0.0
2018-04-25,-0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2018-04-26,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0
2018-04-27,-0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2018-04-30,-0.0,-0.009985129997257869,0.0,-0.0,-0.0,0.0,,-0.005774149859361644
2018-05-01,-0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2018-05-02,-0.0,-0.009570008691414333,0.0,-0.0,0.0,0.0,,0.0
2018-05-03,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,-0.0
2018-05-04,-0.0,-0.0,0.0,-0.018178289445055507,0.0,0.0,,0.0
2018-05-07,0.0,-0.002106052394070357,0.0,-0.0,0.0,0.0,,-0.0
2018-05-08,0.0028163076079850136,-0.0,-0.0,-0.0,0.0,0.0,,0.0067040502585390405
2018-05-09,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,,-0.0
2018-05-10,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,,0.0
2018-05-11,-0.0,0.0,0.0025868385260412463,0.0,-0.0,0.0,,0.0
2018-05-14,-0.0,0.0,0.0,-0.0,-0.0,-0.0,,0.0
2018-05-15,-0.0,0.0,0.0,-0.0,-0.0,-0.0,,0.0
2018-05-16,0.0026820113320276118,0.0,0.0,-0.0,-0.0,-0.0,,0.0
2018-05-17,0.0,-0.0,-0.0,-0.0,0.0,-0.0,,0.0
2018-05-18,0.0,-0.0,-0.0,-0.0,0.0,-0.0,,0.0
2018-05-21,0.0,0.0,-0.0,-0.0,-0.0,-0.0,,0.0
2018-05-22,0.0,0.0,0.0,-0.0,-0.0,-0.0,,0.0
2018-05-23,0.0,0.0,0.0,-0.0,0.0,-0.0,,-0.0
2018-05-24,0.0,0.0,0.0,-0.0,0.0,-0.0,,-0.0
2018-05-25,0.0,0.0,0.0,-0.0,0.0,-0.0,,-0.0
2018-05-28,0.0,-0.0,-0.0,-0.0,0.0,-0.0,,-0.0
2018-05-29,0.0,-0.0,-0.0,-0.0,0.0,-0.0,,-0.0
2018-05-30,0.0,0.0,0.0,-0.0,0.0,-0.0,,-0.0
2018-05-31,0.0,-0.0,0.0,-0.0,0.0,-0.0,,-0.0
2018-06-01,0.0,0.0,-0.0,0.0,-0.0,-0.0,,0.0
2018-06-04,0.0,0.0,0.0,0.0,-0.0,-0.0,,0.0
2018-06-05,0.0,0.0,0.0,0.0,0.003586539805462974,-0.0,,0.0
2018-06-06,0.0,0.0,0.0,0.0,0.0,-0.0,,0.0
2018-06-07,0.0,0.0,-0.0,0.0,0.0,-0.0,,0.0
2018-06-08,0.0,0.0,0.0,0.0,-0.0,-0.0,,0.0
2018-06-11,0.001009511741265512,0.004758975788528685,0.0,0.0,0.0,-0.0,,0.0
2018-06-12,-0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2018-06-13,-0.0,0.011997391705728444,0.0,-0.0,0.0,-0.0,,0.0
2018-06-14,-0.0,-0.0,-0.0,-0.0,0.0,0.016744049297322094,,0.0
2018-06-15,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0
2018-06-18,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0
2018-06-19,-0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-06-20,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0
2018-06-21,0.0,-0.0,0.0,-0.0,-0.015766135209146936,-0.0,,-0.0
2018-06-22,0.0,0.0,0.0,-0.0,0.0,-0.0,,-0.0
2018-06-25,0.0,-0.0010228877760370958,0.0,0.0,0.0,-0.0,,-0.0
2018-06-26,0.0,0.0,0.0,0.0031723935531613456,0.0,-0.0,,-0.0
2018-06-27,-0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-06-28,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,0.0
2018-06-29,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,0.0
2018-07-02,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,0.0
2018-07-03,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,0.0
2018-07-04,-0.0,0.0,-0.0,0.00890105931698626,-0.0,-0.0,,0.0
2018-07-05,-0.0,0.0,0.0010500930216125193,0.0,-0.0,-0.0,,0.0
2018-07-06,-0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-07-09,0.011437638278980145,0.0,0.0,0.0,-0.0,-0.0,,-0.0
2018-07-10,0.0,0.0,0.0,0.0,-0.0,-0.0,,0.0
2018-07-11,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2018-07-12,0.0,0.0,0.0,-0.0,0.0,0.0,,0.0
2018-07-13,0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0
2018-07-16,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0
2018-07-17,-0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2018-07-18,0.0,0.0,0.0,-0.0,-0.0,0.0,,-0.007624073978137247
2018-07-19,0.0,-0.0,0.0,-0.0,0.0,0.003248180006889534,,-0.0
2018-07-20,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,,-0.0
2018-07-23,-0.0,-0.0,0.0,-0.0,0.0,-0.0,,-0.0
2018-07-24,0.0,0.0,9.18273072754161e-05,0.0,-0.0,-0.0,,-0.0
2018-07-25,-0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-07-26,-0.0,0.0,-0.0,0.007208873129263771,-0.0,-0.0,,-0.0
2018-07-27,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,,-0.0
2018-07-30,-0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-07-31,-0.0,0.0,0.0,-0.0,-0.0,-0.0,,0.0
2018-08-01,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,,0.0
2018-08-02,-0.00641178818377075,-0.0,0.0,-0.0,-0.0,0.0,,0.0
2018-08-03,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,0.0
2018-08-06,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,0.0
2018-08-07,0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-08-08,0.0,0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-08-09,0.004191558087072833,0.0,0.0,-0.014846555958186292,0.0,-0.0,,-0.0
2018-08-10,-0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-08-13,-0.0,-0.0,0.0,-0.014250362561752827,0.0,-0.0,,-0.0
2018-08-14,-0.0,-0.0,0.005243526762372719,-0.0,0.0,-0.0,,-0.0
2018-08-15,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,-0.0
2018-08-16,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,-0.0
2018-08-17,-0.0,0.002705749811713787,0.0,-0.0,-0.0,0.0,,-0.0
2018-08-20,0.002663377000399092,0.0,0.0,0.0,-0.0,-0.0,,-0.0
2018-08-21,0.0,0.0,0.0,0.0,-0.0,-0.0,,-0.0
2018-08-22,0.0,0.0,0.0,0.0,-0.0,-0.0,,-0.0
2018-08-23,-0.0,-0.0,0.0,0.0,-0.0,-0.0,,0.0
2018-08-24,-0.0,0.0,0.0,0.0,-0.0,-0.0,,0.0
2018-08-27,-0.0,0.0,0.0,0.0,-0.0,-0.0,,0.0
2018-08-28,-0.0,-0.0,0.0,-0.0,-0.0,-0.009094504274351767,,0.0
2018-08-29,-0.0,-0.0,0.0,0.0,-0.0,-0.0,,0.0
2018-08-30,-0.0,0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-08-31,-0.0,-0.0,0.010392753309184655,0.0,0.0,-0.015203995942578263,,-0.0
2018-09-03,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,,-0.0
2018-09-04,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,,0.0
2018-09-05,0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-09-06,0.0,-0.0,0.0,-0.0,0.0,-0.0,,-0.0
2018-09-07,-0.002798921218167938,-0.012245217693268695,-0.0,-0.0,0.0,0.0,,-0.0
2018-09-10,-0.0,-0.0,-0.0,0.0,0.0,0.0,,0.0
2018-09-11,-0.0,-0.00802272242752422,-0.0,0.0,0.009231381177759013,-0.0,,0.0
2018-09-12,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,,-0.0
2018-09-13,-0.0,-0.0,-0.0,0.0,-0.0,0.00030579818509057777,,0.0
2018-09-14,-0.003103690267369563,0.007006877023295499,-0.0,0.0,-0.0,-0.0,,0.0
2018-09-17,-0.0,0.0,-0.0,0.0,-0.0,-0.0,,0.0
2018-09-18,0.007254719982491276,0.0,-0.0,0.0,-0.0,-0.0,,0.0
2018-09-19,0.0,0.0,-0.0,0.0,-0.0,-0.0,,0.0
2018-09-20,0.0,0.0,-0.0,-0.011695121008887255,-0.0,-0.0,,-0.005077983760561344
2018-09-21,0.0,0.0,0.0,0.0,-0.0,-0.0,,0.0
2018-09-24,0.0,0.0,0.0,0.0027037746843254773,-0.0,0.0,,0.0
2018-09-25,0.0,0.0,0.0,0.0,-0.0,0.0,,-0.005438653744703648
2018-09-26,0.0,-0.0,0.0,0.0,0.0,-0.0,,0.0
2018-09-27,-0.0,-0.0,0.0,0.013996814509622313,0.0,0.0,,0.0
2018-09-28,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,,0.0
2018-10-01,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,,-0.009696059624038855
2018-10-02,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,,0.0
2018-10-03,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,,0.0
2018-10-04,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,,-0.0048331397102934215
2018-10-05,-0.0,-0.0,-0.0,0.0,0.0,0.0,,0.0
2018-10-08,-0.00853910772869615,-0.0,-0.0,0.0,0.011525696282285613,0.0,,-0.0
2018-10-09,-0.0,-0.0,-0.0,0.0,0.0,0.0,,-0.0
2018-10-10,0.0,-0.0,-0.0,0.0,0.0,0.0023490088500693895,,0.019928014939509464
2018-10-11,0.0,0.0,-0.0,0.0,0.0,-0.0,,-0.0
2018-10-12,0.0,0.008853509587597785,0.0003377867799402301,0.0,0.0,-0.0,,-0.0
2018-10-15,0.0,0.0,0.0,0.0,0.0,-0.0,,-0.0
2018-10-16,0.0,0.0,0.0,0.0,-0.0,-0.0,,-0.0
2018-10-17,0.0,0.0,0.0,-0.0,-0.0,0.0,,0.0
2018-10-18,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2018-10-19,0.0,0.0,0.0,-0.0,0.0,0.0,,0.0
2018-10-22,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2018-10-23,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2018-10-24,-0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-10-25,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,0.0
2018-10-26,-0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-10-29,-0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-10-30,0.0,0.0,0.0,-0.0,0.0,0.0,,0.0
2018-10-31,0.0,0.0,0.0,-0.008628686685796971,0.0,0.0,,0.0
2018-11-01,0.0,0.0,-0.0,0.0,0.0,0.0,,0.0
2018-11-02,0.0,0.0,-0.0,0.0,-0.0,0.0,,0.0
2018-11-05,0.0,0.0,-0.0,0.0,-0.0,0.0,,0.0
2018-11-06,0.0,0.0,-0.0,0.0,0.0,-0.0,,0.0
2018-11-07,0.0,0.0,-0.0,0.0,-0.0,-0.0,,0.0
2018-11-08,0.0,0.0,-0.0,0.0,0.0,0.0,,0.0
2018-11-09,0.0,0.0,-0.0,0.0,0.0,0.0,,0.0
2018-11-12,0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0
2018-11-13,-0.004678195013972486,-0.0,-0.0,-0.0,0.0,0.0,,0.0
2018-11-14,0.0,0.006227185634282817,-0.0,-0.0,0.0,0.0,,0.0
2018-11-15,0.0,0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-11-16,0.0,0.0,0.0,-0.0,-0.0,-0.0,,-0.0
2018-11-19,0.0,0.0,0.0,0.0,0.005844011628727719,0.017286514073727943,,-0.0
2018-11-20,0.0,-0.0,0.0,-0.0,0.0,-0.0,,-0.0
2018-11-21,0.0,0.0,0.0,-0.0,-0.0,-0.0,,-0.0
2018-11-22,-0.0,-0.0,-0.0,0.0,0.0,-0.0,,-0.0
2018-11-23,-0.0,0.01413171893439713,-0.0,-0.0,0.0,-0.0,,0.0
2018-11-26,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0
2018-11-27,0.0,0.0,-0.0,-0.0,0.0009524085149836825,0.0,,0.0
2018-11-28,0.0,0.0,-0.0,0.0,0.0,-0.0,,0.0
2018-11-29,0.0,0.0,0.0,-0.0,0.0,0.0,,0.0
2018-11-30,0.0,0.0,0.0,-0.0,0.0,0.0,,0.0
2018-12-03,0.0,0.0,0.0,-0.0,-0.0,-0.0,,0.0
2018-12-04,0.0,0.0,0.0,-0.0,-0.0,-0.0,,-0.0
2018-12-05,0.0,-0.0,0.0,-0.0,0.0,0.0,,-0.0
2018-12-06,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,,-0.0
2018-12-07,-0.0,-0.0,0.0,-0.0,0.0,-0.0,,-0.0
2018-12-10,-0.0,-0.0,0.0,-0.0,0.0,-0.0,,-0.0
2018-12-11,-0.0,-0.0,0.0,-0.0,0.0,-0.0,,0.0
2018-12-12,-0.0,-0.0,0.0,-0.0,0.00024100949193428534,-0.0,,0.0
2018-12-13,-0.0,-0.0,0.0,-0.0,-0.0,0.0,,0.0
2018-12-14,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0
2018-12-17,-0.0,-0.0,0.00517163601820303,0.004769789906601707,-0.0007173236760333879,0.0,,-0.0
2018-12-18,0.0,-0.0,-0.0,0.0,0.0,-0.0,,-0.0
2018-12-19,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2018-12-20,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
2018-12-21,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
2018-12-24,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
2018-12-26,-0.0,-0.0,0.0,-0.0,-0.007862732952918616,0.0,0.0,-0.0
2018-12-27,-0.0,-0.010793970696547417,0.0,0.0,0.0,-0.0,-0.0,-0.0
2018-12-28,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.008881793807424043
2018-12-31,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
2019-01-02,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2019-01-03,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2019-01-04,-0.0,0.012396749117206896,-0.0,0.0,0.018149164273618124,-0.0,-0.0,-0.02232032186456323
2019-01-07,-0.0,0.0,-0.0,0.0,-0.0,-0.00458856625709414,-0.0,-0.0
2019-01-08,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2019-01-09,-0.0012905517308713366,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019-01-10,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
2019-01-11,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
2019-01-14,0.0,0.0,-0.0,0.0,-0.0,0.0013682743568330658,-0.0,-0.0
2019-01-15,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
2019-01-16,0.0,-0.0,-0.0,0.0,0.0,0.01625190244352126,-0.007689408438500744,0.0
2019-01-17,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2019-01-18,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2019-01-21,-0.0,-0.0,-0.0,-0.002457187743809097,0.0,0.0,0.0,0.0
2019-01-22,-0.0,-0.0,-0.011973476953170636,0.0,0.0,0.0,0.0,0.0
2019-01-23,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2019-01-24,-0.0,-0.0,-0.0,-0.00611421660370659,0.0,0.0,0.0,0.0
2019-01-25,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019-01-28,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019-01-29,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
2019-01-30,0.0,0.0,0.0,-0.0037704568975995834,-0.0,-0.0,-0.0,-0.0
2019-01-31,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2019-02-01,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
2019-02-04,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2019-02-05,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2019-02-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
